Date,Open,High,Low,Close,Adj Close,Volume
2020-02-17,0.063,0.063,0.056,0.06,0.06,198079706
2020-02-18,0.06,0.063,0.058,0.063,0.063,184674402
2020-02-19,0.063,0.063,0.057,0.058,0.058,166141953
2020-02-20,0.057,0.059,0.056,0.058,0.058,201763470
2020-02-21,0.058,0.06,0.058,0.059,0.059,180464941
2020-02-22,0.059,0.059,0.057,0.058,0.058,132866697
2020-02-23,0.058,0.062,0.058,0.062,0.062,190486307
2020-02-24,0.062,0.062,0.058,0.059,0.059,203582108
2020-02-25,0.059,0.059,0.056,0.056,0.056,178219320
2020-02-26,0.056,0.056,0.047,0.049,0.049,207080423
2020-02-27,0.049,0.052,0.047,0.05,0.05,158104507
2020-02-28,0.05,0.051,0.047,0.049,0.049,153965237
2020-02-29,0.049,0.05,0.048,0.048,0.048,94074240
2020-03-01,0.048,0.048,0.045,0.046,0.046,96716581
2020-03-02,0.046,0.05,0.046,0.049,0.049,106582073
2020-03-03,0.049,0.049,0.048,0.049,0.049,117373434
2020-03-04,0.049,0.05,0.048,0.049,0.049,136505373
2020-03-05,0.049,0.052,0.049,0.051,0.051,112291734
2020-03-06,0.051,0.052,0.05,0.051,0.051,100834829
2020-03-07,0.052,0.052,0.049,0.049,0.049,90448414
2020-03-08,0.049,0.049,0.043,0.043,0.043,111437013
2020-03-09,0.043,0.044,0.039,0.041,0.041,125578007
2020-03-10,0.042,0.043,0.041,0.041,0.041,103411534
2020-03-11,0.041,0.042,0.038,0.04,0.04,103084587
2020-03-12,0.04,0.04,0.024,0.024,0.024,179944370
2020-03-13,0.024,0.029,0.019,0.028,0.028,202296978
2020-03-14,0.028,0.029,0.026,0.026,0.026,65051356
2020-03-15,0.026,0.029,0.026,0.027,0.027,67311254
2020-03-16,0.027,0.027,0.022,0.024,0.024,94985577
2020-03-17,0.024,0.026,0.024,0.025,0.025,75837864
2020-03-18,0.025,0.026,0.025,0.025,0.025,77546807
2020-03-19,0.025,0.032,0.025,0.03,0.03,119348856
2020-03-20,0.03,0.034,0.027,0.029,0.029,142131507
2020-03-21,0.029,0.03,0.028,0.029,0.029,94598889
2020-03-22,0.029,0.03,0.027,0.027,0.027,78698656
2020-03-23,0.027,0.029,0.027,0.029,0.029,92453324
