reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
41ff1e3e-603b-4a3c-9550-eea85f763b02,Didik Kuscahyono,https://play-lh.googleusercontent.com/a-/ALV-UjUNjbNLX5ujP98__cYujaY9l7aOh1_pekpq-7jkrKW0nKMG6SRI,Lebih oke,5,0,6.8.1,2024-12-13 08:55:42,,,6.8.1
c2284063-684c-42b4-8489-cbde149060d6,Ratna Mareta,https://play-lh.googleusercontent.com/a/ACg8ocJ-P3ejm2P4U2Et3j6Lc4CPqF11HsTsDtg6AOsr-XLikGWVZQ=mo,call center gak bisa dihubungi dan lemottt sekaliii!!! sangat tidak memuaskan,1,0,,2024-12-13 07:39:32,,,
25c5de18-5532-4e97-8554-5eb48e02c6ca,Aiko Devy Ratnasari,https://play-lh.googleusercontent.com/a-/ALV-UjWect7lggy9Bi79keUIy7Y7GERigoJ2DrJQzdGZTfNFQanPHCZD,"Sebelum update sudah lumayan walau pembayaran melalui e wallet selalu tidak bisa jadi pake qris, setelah update pembayaran bisa pake e wallet saldo terpotong namun tiket belum masuk ke aplikasi padahal pesen 4 tiket",2,0,6.9.7,2024-12-13 06:52:44,,,6.9.7
fa2c2d4a-b6f3-4524-8e2e-e12e8c832f98,Mochamad Alvi,https://play-lh.googleusercontent.com/a-/ALV-UjWvdBiQbjNXmQmuViQvbAIvht3c6oa8XVQPyivrZJ_fpjHGDcE,Ga jelas mau verifikasi SMS aja error terus,1,0,6.9.7,2024-12-13 06:44:32,,,6.9.7
96ecee1e-b777-4a5f-89bf-b9f25e50ea1c,Salma aulia,https://play-lh.googleusercontent.com/a/ACg8ocKxiiob932QI7J3jTKb9U_AfzmTdc5Ej5qLE3SM4pDs_ksLOg=mo,"Aplikasinya error. Saya Sedang dalam perjalanan, tapi tidak bisa melakukan pemesanan makanan, krn dianggapnya tidak dalam perjalanan. Lah gimana sih",1,0,6.9.7,2024-12-13 06:19:04,,,6.9.7
bce9220a-eb67-44ae-810a-7758efde4a8b,Ma Uti,https://play-lh.googleusercontent.com/a/ACg8ocJKtOh89CGgwN5q1r_quOvu_gEqVK2Wh-zxpVRREd4IQsbAoQ=mo,Ok,5,0,,2024-12-13 06:15:53,,,
4456bf28-666a-443c-8b6a-30c13cc9c9bc,mas why,https://play-lh.googleusercontent.com/a/ACg8ocLFNWIsUWuLyZpedcLQMDB2bxRJcNYu5sz619xOjo6cTh4Q0-s=mo,Bagus bgt sangat,5,0,,2024-12-13 06:07:07,,,
0863b241-6490-4397-9379-b0cb4ae3e51b,Nunu Nugraha,https://play-lh.googleusercontent.com/a/ACg8ocLN-4QvSYoxgq3jR3agyhpvXeRUTOo161h9TpaJL-za_V2Cwg=mo,Sering eror,3,0,,2024-12-13 06:00:59,,,
01f7d6d1-46d3-4e9c-805e-d9b4875e97dc,Ayu Rahmadini,https://play-lh.googleusercontent.com/a/ACg8ocLtwBIIMRkDkBh2hlpn6kXlu-DTlvOizmIRWv5xHMK3pjwV3A=mo,"jelek responya cs nya lama, mau di apk nya lgsg atau sosmed lainyaa",1,0,6.9.7,2024-12-13 05:40:43,,,6.9.7
341fe74d-d2d2-4457-ba88-d9b8e7150ea6,Muhammad Alfid,https://play-lh.googleusercontent.com/a-/ALV-UjXSVVclkmt0gAJZEr86EFy7bes0vJP5lPBlmqjSMKgr06c7l6k7Ng,"Padahal sedang di perjalanan, tapi mau pesen makanan ga bisa. Paye",1,0,6.9.7,2024-12-13 05:28:17,,,6.9.7
c6b90d79-023e-4f80-b5ac-5b11d5259656,Dzaki Khairudin,https://play-lh.googleusercontent.com/a-/ALV-UjVUw4SsKxpl-W7T7qqTY5AQSd1iy-q_iopnKAkMw4QkWzdXwVM,debest,5,0,,2024-12-13 05:08:16,,,
30391ce2-218a-426b-8649-7f1e825ad778,Ramadan,https://play-lh.googleusercontent.com/a/ACg8ocL4QSb3XiX5sDDm5m4mPAoHVjT57Vvi5dNfhQ7IcU4uaWTcEg=mo,"Parah siehh sya pesen tiket KA lokal, jurusan cikarang Cikampek, Di ewalet saya udh berhasil pembayaran,tapi di aplikas nya, mlah gagal coba. Sya udh coba hubungi lewat email, tlpon,wa,tapi gk ada respon sama sekali, Percuma ada pengajuan komplen juga, kalo gk ada rspon sama sekli",1,0,,2024-12-13 05:05:38,,,
97e07978-9979-4480-a1cf-a55b3e07301f,Rengganis Mutiya Arka 1,https://play-lh.googleusercontent.com/a/ACg8ocIIW30dGnJg_ouhPS8ZNkbrTW_P73JDUB55OL1ksuG6f07iOQ=mo,"Saldo nya tiba2 ilang sendiri jadi nol, padahal gada transaksi apapun. Tolong perbaiki min",1,0,6.9.6,2024-12-13 05:04:13,,,6.9.6
c1605a13-5224-4b9f-bdd1-5c69f80e27e0,Aliando Sarif,https://play-lh.googleusercontent.com/a-/ALV-UjUeJ_w15mZiS3-HDwmu6vx-BWlAr9VHSrS73PbSM3QBsAsGRyI,"bajingani minimal transaksi gagal, saldone bali su marai muntap wae",1,0,6.9.6,2024-12-13 03:56:25,,,6.9.6
33adbd3b-22f0-416a-be9b-a4bee6d78e04,Shinta Nurdiyah,https://play-lh.googleusercontent.com/a/ACg8ocJGK8BuSHkvylh0l4zG3OSvfKH6Png2kyhi543JSqL9p3s8lg=mo,"Mohon untuk disediakan Fitur tukar tiket jadwal keberangkatan, agar tidak usah jauh² datang ke stasiun, soalnya untuk anak kuliahan yang merantau akan sangat berguna karena banyaknya jadwal² kelas yang sering ber ubah ubah.",3,0,,2024-12-13 03:49:19,,,
3ca42557-1a0c-44da-83e4-0bdcba6c8e17,Bambang Sumantri,https://play-lh.googleusercontent.com/a/ACg8ocKja7dBuUVlUqTtXkBAyGudItSp7vEIlYKXMF3Gv1wzXXpOTw=mo,Ok sangat membantu,5,0,6.9.6,2024-12-13 03:47:22,,,6.9.6
61c0ee92-92a2-4ac0-9f1e-dfa566fc4ae3,Riyanto Pmi,https://play-lh.googleusercontent.com/a-/ALV-UjX60dALPt8vFlZ5G5v-9tTozBCWjAB7fxaOrnGyHxsm2imE8tk,Banyak yg jadi ga compatable padahal sebelum2 nya bisa,1,0,6.9.7,2024-12-13 03:34:53,,,6.9.7
9eb2f1d4-fc19-4496-867b-1b74dd4ba967,Hamid Murtadha,https://play-lh.googleusercontent.com/a/ACg8ocK_-IVl24osFTnkeRgMWejXYEG6Q1Z8jq0-MnWN_BvV8ABWKA=mo,Menyenangkan,5,0,6.9.6,2024-12-13 02:42:13,,,6.9.6
5cd95f53-4bb6-43b5-a670-6600eb202eb4,Bagus Syailendra,https://play-lh.googleusercontent.com/a-/ALV-UjWsRmVvy4HBUYmpCF_WGEW-zfmQbZgmSC-lPOT5Ux1ow_rSYN6y,"Sistem pembayaran tidak fleksibel. Tetap harus ke mesin ATM, tidak bisa lewat mbanking",1,0,6.9.7,2024-12-13 02:38:30,,,6.9.7
8a1aeaf3-e7ba-45f2-8c14-6caaabd95ca2,Jupri supahan,https://play-lh.googleusercontent.com/a/ACg8ocI3FVBhdwiu5oJgv_wrHxfjaMwvS9VsKyB-4GHBvppozzs5vg=mo,Ini harus di pelajari lagi dan di kaji ulang untuk kai access nyaman dan aman,1,0,6.9.6,2024-12-13 02:04:35,,,6.9.6
aceed44f-7456-48c2-be64-eb266577829a,Mochamad dimas prasetya,https://play-lh.googleusercontent.com/a-/ALV-UjWZ_G4rmD6vslZ63WRydeMQdCdx36dB0CBXAHlwfnmT1OkdEhrF,Error jadwal kereta,3,0,6.9.6,2024-12-13 01:10:20,,,6.9.6
d963a9d0-1dc7-47eb-b430-6a13fa7e034f,lerrr.y,https://play-lh.googleusercontent.com/a-/ALV-UjUJvE8yHFBHBi9sReGcL-wxG5Ynnm5OurE_MFEn2lXutvMALb7j,"aplikasi negara terjelek, ga gimana gimana mau pesen commuter aja dipersulit padahal tinggal beli diriwayat ada tapi muter aja terus interner udah 5G aplikasinya cacat apa guna, terimakasih sudah merusak jadwal saya KAI acces😁",1,0,6.9.6,2024-12-13 01:01:25,,,6.9.6
1fccdb69-29d2-4477-ad16-15572cff8234,RajaKribo,https://play-lh.googleusercontent.com/a-/ALV-UjXdfhd1DBT-7PX7KvdA7WOratwG5H8A5iyplkuUTMpeikDARoOfYw,bosok. error terus,2,0,6.9.6,2024-12-13 00:34:00,,,6.9.6
8b6e4464-458d-4f8e-ad2a-bd77da3065bf,Reni Ismawati,https://play-lh.googleusercontent.com/a-/ALV-UjWtww2oxE94dS-u6G9vCbVMcEvfVcwEYK2-te-D1PDsHTiWABO0,Bagus,5,0,6.8.1,2024-12-13 00:00:19,,,6.8.1
0654a31e-3da0-48b2-bd31-987f0d8041b6,Taufiqur Rakhman,https://play-lh.googleusercontent.com/a-/ALV-UjVXWFDfZ30a0XDMHMJ-5oLnkBfv_RpAcIf4j6ln5rBmQi3_Zm1N,KAI melayani sepenuh hati,5,0,6.8.1,2024-12-12 23:59:47,,,6.8.1
121efeef-122c-418a-bc64-583253fd2dde,Krisna Budiman,https://play-lh.googleusercontent.com/a-/ALV-UjXlDsNtANZS_dm-0IonA-091Q_YIfSOVTiZMKhKWJDOh6-pGeg,Terlalu lambat untuk pengoperasian jadwal kereta selalu gagal,2,0,6.9.6,2024-12-12 23:46:29,,,6.9.6
e0c66d43-0555-43b3-b69e-31914be511d3,Rino Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjUmhpKTRsa3aRE6kQLh4UJ3KKFaMKIFc0WKmYprnjZuD6jeIi8W,setelah di update malahan nggak bisa acces .. parah banget,1,0,6.9.7,2024-12-12 23:46:29,,,6.9.7
f53a4b69-a9a5-4807-9e16-f549b151ffd0,Rachmat Rachmat,https://play-lh.googleusercontent.com/a/ACg8ocIfMyzAt0pg-_fEfFiS1v-7YDEhsx9YIuH-_52SfS7ycM9X0w=mo,"Aplikasi gak berguna mau daftar aja susah y minta ampun,,,tolong lah diperbaiki sistem aplikasi y",1,0,6.9.7,2024-12-12 23:21:20,,,6.9.7
ff747414-1010-4a4e-aa86-740b9a68cc56,Dedi Sucipto,https://play-lh.googleusercontent.com/a/ACg8ocKVuI-EXhEGfkSEZJKKbpOauls7LUNkL_IJNJgxoBNtcNIQhA=mo,Transaksi gagal tapi sudah terpotong,1,0,6.9.6,2024-12-12 22:54:59,,,6.9.6
52aba342-b647-4ee3-9151-2effc9e685f8,Jazuli Jazuli,https://play-lh.googleusercontent.com/a-/ALV-UjVReKcV1uiOAifPh9JSdNMBS7f2-4Fqv3nRIihjery-Vrhnd_g,Update malah makin ngaco. Sekelas KAI kok bgini si apk.nya. Kecewa,1,0,6.9.7,2024-12-12 20:38:20,,,6.9.7
ec3b0272-28bf-4d30-a0e4-692424b6bb92,Nazla Rahma Maulidiya,https://play-lh.googleusercontent.com/a/ACg8ocKUltAuKDxWRmRv6F2EqLfHCxwV3LvGNL5MmzerGD8f2gL_Us1l=mo,motong saldo nya cepet tapi pas di cek tiketnya ga ada wkwkkwkw,1,0,6.9.7,2024-12-12 18:18:00,,,6.9.7
112b3d74-8a96-4f83-971f-12cb3fecdf5f,Chaim Trizgha28,https://play-lh.googleusercontent.com/a/ACg8ocKYaRDXLHWlQBH4iQf9EvkuNWAlefGYe93tVBXAPxgt9thcTw=mo,Aplikasi jelek aku daftar pembayaran berhasil tapi tiket tidak muncul aplikasi tailkk di benerin dong kasihan yang lain jangan makan uang customer aku tagih di akhirat,1,0,6.9.7,2024-12-12 16:51:30,,,6.9.7
9ef172c2-d3c1-4a25-b66b-ca6880b7af08,andre candra g,https://play-lh.googleusercontent.com/a/ACg8ocKH_No8LW19F2CwQva2DY5t8PuvXHYJKeueLgk7UnASCU1_Fg=mo,Kenapa ini ko eror tolong dong,1,0,6.9.7,2024-12-12 15:38:30,,,6.9.7
637d5abc-9fef-4f91-b110-efb961e2cf48,Fajaromo,https://play-lh.googleusercontent.com/a-/ALV-UjUKJBmkz_0cH-F1mB2T6YQ4rVX4AeL2CnQsmZJglLqUjxPvW2Gk9Q,"Mau refund tiket gk bisa, gk mucul pilihan rekening dan e wallet nya aneh",1,0,6.9.7,2024-12-12 14:30:43,,,6.9.7
7ba226c8-4522-4d15-a46d-8f9659a54093,4IB03A Muhammad Rizqi Al Fajri,https://play-lh.googleusercontent.com/a-/ALV-UjWZ2gqof8u5ZH5KBuOaT28-Se3f3afKtLarB3J7ZwqKZ4kFH6-D,"Kaget kenapa rating bisa 2, ternyata saya cek sendiri aplikasinya ternyata se wow itu. kemarin versi sebelumnya tidak ada masalah.. setelah update hanya loading screen saja... perlu alasan apa? Device? udah device terbaru.. jaringan? udah jaringan 5G. sebenarnya aplikasinya sudah di Test Atau belum hingga SEBUSUK INI",1,27,6.9.6,2024-12-12 14:25:42,,,6.9.6
344c51e2-5658-45d9-a0e4-154a143ac7ea,Mohammad Fahli Mei Hana,https://play-lh.googleusercontent.com/a-/ALV-UjVhm9w95-gq9DnZRxJmOpvx9br6om8LKSTAhCGWTNwX7LT7snN2,Aplikasi buruk sekali nggak bisadaftar akun sekainya bisa transaksi selalu gagal,1,0,6.9.6,2024-12-12 13:20:16,,,6.9.6
dde9f4b2-6509-4564-97b4-5cd11e439d05,Menik Nurhayati,https://play-lh.googleusercontent.com/a/ACg8ocJfwmqJq2w_p8uE6zDzeMCjtROySJF3utsnEv_LI-cKrjNgag=mo,aplikasi taiiiikkk susah banget daftar nya cok,1,0,6.9.6,2024-12-12 13:19:05,,,6.9.6
1c45d1cb-a826-4aa4-8f0d-05de665d1148,Achmad Khoeron,https://play-lh.googleusercontent.com/a-/ALV-UjULPUbd5RwRpDTN-M6nlhhxzHsOrNAvwht1qAkLbHVmO7Wu1CRe,"Buruk sekali kualitas aplikasi KAU ini, request kode OTP berkali-kali buat ganti sandi, tapi OTPnya tidak pernah masuk😂😂 belum lagi masalah2 yang lain, kalo bisa kasih rating 0 kasih 0 deh",1,0,6.9.7,2024-12-12 12:48:55,,,6.9.7
7e70d546-6b2d-4a37-bf08-2abcb532219c,Pasha Galengsong,https://play-lh.googleusercontent.com/a/ACg8ocLWlv254hOUwFdt5QUhyfWAoQ0cYlW3C3PSN-1Qklw3GtK5qA=mo,Uang gak kembali kalo ternyata pembayaran tiket gagal. Kai perampok,1,0,6.9.6,2024-12-12 12:31:59,,,6.9.6
7e61267c-1ac9-40bc-b222-1f48aacfe2af,Tini Jaitun,https://play-lh.googleusercontent.com/a/ACg8ocKK8FFjE6sF6vTgVygs-4JsBNIx4hYxo_u0jDD1x8qQ5yEUI4ku=mo,Aplikasi asal asalan,1,0,6.9.6,2024-12-12 12:31:45,,,6.9.6
fb98fd9b-edd0-4c2b-8719-0b2b949d14f4,Lukmanul Hakim,https://play-lh.googleusercontent.com/a-/ALV-UjWPzAgO7wvXElP0gK7O43hJZ89vH_IjBHHRNJYNHFnc6AK4vhY_,Kenapa harus tambah ribet apk ini d suru daftar mwmber basic dulu tapi mau daftar tidak bisa,1,0,,2024-12-12 11:50:43,"Hi kak, mohon maaf bisa diinfokan dengan jelas kendalanya seperti apa? apabila perlu bantuan silahkan bisa menghubungi CC 121 atau Customer Service, terima kasih.",2023-08-29 03:53:44,
34edde39-5cfc-4c3f-ab2c-e86106e4a726,Irvan Oftavian,https://play-lh.googleusercontent.com/a-/ALV-UjXqqn8zCTuT2UXBqjlYV36ZrK8aF7jv99ISUZ1TiZXswVnSLow,parah Pengen batalin waktunya 30mnt lah kalau gw sakit emng Gw bisa pegang HP.,1,0,6.9.6,2024-12-12 11:44:46,,,6.9.6
a49d8803-0941-4328-8b16-e93589d7b78b,Syamil Ridha,https://play-lh.googleusercontent.com/a-/ALV-UjXGBTrACLuBNCxE5WlPw4IjUqpUYSiSOCx0x9Xh6EQ_4XpLric,"Harusnya harga tiket tidak naik, apa hubungannya akhir tahun sama tiket?? Aneh tapi nyata, Indonesia ori",2,0,,2024-12-12 11:42:18,,,
aeaaaba4-d961-47f1-915c-5f202627732f,Sunar To,https://play-lh.googleusercontent.com/a/ACg8ocIrhIC-DQuh4m4lC2U3IGCd9bPqTrNTxdU9cVQLw3uRiD9Y=mo,"Aplikasi yang sangat buruk. Sudah upgrade ke basic tetap tak bisa login. Gunanya ada aplikasi itu buat memudahkan, tapi yang ini malah mempersulit. Kalo ga bisa buat aplikasi, ya jangan buat. Kocak",1,0,6.9.7,2024-12-12 10:38:02,,,6.9.7
b2147c6f-e4a9-4cd7-8d9d-1c4db290686f,Maulidia Maesaroh,https://play-lh.googleusercontent.com/a-/ALV-UjVuxgaA-RVFlndaEjlZiDXPFp22fFbl9PGrwZqc3gF4BnedFci6,"good, memudahkan buat mesen tiket kereta jarak jauhdan bisa juga sekalian liat jadwal krl, top up saldo kmt, app terintegrasi 🫶🏻",5,0,6.9.7,2024-12-12 10:16:51,,,6.9.7
8991f73d-8bdc-474e-b461-add2fae186c8,MUHAMMAD USGAN,https://play-lh.googleusercontent.com/a-/ALV-UjU_-5H8Qrfc1LFVUh8QM0LhmDUtx7ijUVIlXa5CCq2RW_I4Bv0,"Jelek icon aplikasinya admin, bagusan yg simple",4,0,,2024-12-12 09:48:48,,,
875ee1df-c1ee-4ebb-a74d-f2d48da487e3,irwan santika,https://play-lh.googleusercontent.com/a-/ALV-UjVE4wvQEUBCjmaCbhWzrrb-p2xWivemvZOIeRy_DYk698lJ2QD8,Tidak membantu malah mempersulit.,1,0,6.9.7,2024-12-12 09:36:57,,,6.9.7
73956ba3-1dce-4b55-b2ee-447afeec31c6,dwi retnandi indah p,https://play-lh.googleusercontent.com/a/ACg8ocIT3h1OcDTp96lqiuEXBIpHD-uxos_3m4dPixbFaA7RhYuydA=mo,"Kenapa saya pesen tiket selalu muncul ""waktu habis dan kadaluarsa"" ya",3,0,,2024-12-12 09:23:33,,,
202620a1-f045-4a58-9fac-756e24240e8f,sani nur,https://play-lh.googleusercontent.com/a/ACg8ocKieHDmpYF52onhsYrsXATTvC0l-gp3U7zLjdFh2qiLDpVlBsE=mo,"Lama banget proses pengembalian nya, udah ada potongan admin 25 % harusnya bisa maksimal waktu pengembalian uangnya,,,, ribet",1,0,6.9.6,2024-12-12 08:33:05,,,6.9.6
616ca3d8-541f-40f7-ab4e-f15b5510875d,Rifki Abdul hadi,https://play-lh.googleusercontent.com/a/ACg8ocKnKKPB0ZlRVdQGpWEYKq-6eexORfdOrzgM3WXzBLvJUOoXjA=mo,iya gua juga transaksi berhasil tapi karcis ga muncul muncul,2,0,,2024-12-12 08:20:57,,,
6ef4691f-92da-483b-b6a8-dd09832c0e0e,Ardi MH,https://play-lh.googleusercontent.com/a/ACg8ocJm6vRlu0xl2jK5icubPzC7dEOGszvCafJiSRk3XLkUzqZZlVE=mo,"Sekelas BUMN aplikasinya masih banyak sekali bug nya, masih lebih bagus aplikasi reservasi tiket online bis AKAP. Maaf KAI kritiknya agak keras, karena sesuai kenyataan kendala² yg saya alami. Semoga terus berbenah. Terimakasih 🙏",2,0,6.9.6,2024-12-12 08:00:13,,,6.9.6
c45a6783-ff6a-46af-81f0-bb08ed71b34d,Sarah Noverta,https://play-lh.googleusercontent.com/a-/ALV-UjW-xXV6J6d0JifHlYfY2Y82ZB9LrwlEC4LXg4p9Vpr-dlzdKqxP,"APLIKASI PAYAH! lelet, error², udah mau bayar tiba² gaada tanda bayar, waktu habis gitu² aja terus. mending gausah sosoan pake aplikasi²an dah",1,0,6.9.6,2024-12-12 07:52:00,,,6.9.6
236851d2-d390-4b1e-a8a6-3401b1422ae5,Verry Fernando,https://play-lh.googleusercontent.com/a/ACg8ocKy13FxILyoS1Ext352VBUMAfbRy6qkvZSOFyL9nJwy4kUg7Q=mo,"Makin kesini KAI acces malah jadi miskin, pesen tiket kereta via qris saldo udah kepotong tapi tiketnya ga keluar, Sekelas KAI ga bisa bikin aplikasi yang work it, malu maluin perkereta apian Indonesia aja",1,0,6.9.6,2024-12-12 07:01:58,,,6.9.6
d49c470b-38c1-4819-9e83-6c4846cce55f,Fikray Zzz,https://play-lh.googleusercontent.com/a/ACg8ocJzXL3X1ezSSBQBENSHJ7ntUrLJtQM8ITGIxygjxfnvPBrU6A=mo,Aplikasi sering Error. Cmon la masa gapernah ada perubahan. Poor Server by NOOB Developer,1,0,,2024-12-12 06:40:23,,,
4fca9ff4-bf49-4f59-a120-cd1013552ffd,Nur Azis,https://play-lh.googleusercontent.com/a/ACg8ocKOFKfuaGNbjMQMp6WOY9NnN_BchDjLjKKO7tJcmAHVZZdN4A=mo,"Merasa di PHP, katanya ada promo hari ini Tg 12 pkl 12, kaga ada sama sekali promo nyaa..",1,0,,2024-12-12 06:33:56,,,
10335f86-1584-4fae-9806-4ca930b47a2a,akira anind,https://play-lh.googleusercontent.com/a/ACg8ocIaNfPgKGoyFsD_TRWyywMHP7QOjtLpgAhdvQWDil8vmDptGQ=mo,"sangat dipersulit dalam mendaftar, merugikan.",1,0,,2024-12-12 06:19:16,,,
1134a842-4045-4642-aa37-a56f9788050b,Putri Nindya W,https://play-lh.googleusercontent.com/a-/ALV-UjXZuL_hWV06IcvO3IYdY1mtCMVTFiMriDHabr0yLSHxevJob0ch,"Metode pembayaran kenapa tinggal mandiri sama e-wallet doang, ya? Udah dapet tiket, loh.. Eh, terkendala pembayaran.",1,0,,2024-12-12 06:06:12,,,
e13bac51-32c1-4174-8175-54c615446820,Parmanredmi,https://play-lh.googleusercontent.com/a/ACg8ocIsBKm4pGQ1WEU7Fzl_dmTagvDzR9gc_I7KMmoA1lrTIE7oOw=mo,Knapa saya kasih 2star. 1apk sering keluar sendiri 2 apk sering minta upgrade padahal sudah premium 3 saya sudah bayar tiket lokal pake pembayaran qris sukses knapa tidak tersedia di tiket saya 4.saya harus mengulang pesan tiket dan bayar lagi .. padahal ini BUMN seharusnya pro rakyat,2,0,6.9.6,2024-12-12 05:58:24,,,6.9.6
2ec189d2-5599-4c95-ba08-cb384b58e5fa,Riya Aulia,https://play-lh.googleusercontent.com/a/ACg8ocK8dn_0n86yjFLDNHR7UgUzdOQaSRwfwpZPoi99RFos3oq_Tw=mo,"sudah bayar dan berhasil dan saldo shopepay juga sudah terpotong ,,tapi di aplikasi gagal,,tidak ada tiket yang terbayar ,,rugi banget ,,",1,1,6.9.6,2024-12-12 05:54:12,,,6.9.6
