reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c178ba09-38b4-4e31-a291-d3a0b578fc74,Xaviera,https://play-lh.googleusercontent.com/a-/ALV-UjUXpey0thKT_mnR7x0u_5-c41PRi7srWKlCgGaMXOaBngjYnxu9,"Enggak bisa di pakai di stasiun Cawang dan Cakung, percuma ada aplikasi , pas mau pakai di LRT malah di alihkan pakai linkk aja katanya aplikasi nya belum siap, padahal udh top up dananya di kai, akhirnya malah ga bisa di pakai sumpah ngerugiin banget",1,0,6.8.1,2024-11-21 00:25:44,"Hai kak, bisa diinfokan dengan jelas kendalanya seperti apa? untuk keberangkatan dari stasiun cakung silakan pilih menu Commuter line, jika terjadi kendala silakan hubungi CC121 atau petugas di stasiun. terima kasih",2024-11-21 00:18:00,6.8.1
16f169db-43bd-4118-a4db-17d444d0bddd,Mhmd ahyd,https://play-lh.googleusercontent.com/a/ACg8ocIRDPGnqST1LWP4k5hZ2O-J9iv3SWOjhQWZAHabQw6gAemDZ-0=mo,Tolong perbaiki aplikasi nya suka eror,1,0,6.8.1,2024-11-20 21:24:29,"Hai kak, bisa diinfokan dengan jelas errornya seperti apa?",2024-11-21 00:18:19,6.8.1
afc366e3-1464-4952-98bc-5693fa4ddcbf,Agus Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocLghjeYQ4YF9Ov_QXMlHY1VJd3hSHGvh2wSFCgKIxflfqSqPA=mo,"Assalamualaikum 🙏 ini kenapa ya , kok pas saya ganti email malah gak bisa pesan tiket erorr terus menerus for goot email hadeeh terima kasih tolong di , perbaiki 👎👎👎👎👎👎",3,0,6.8.1,2024-11-20 19:54:15,,,6.8.1
2ab02bb4-5288-4055-b9b8-02220d325af1,puspasari,https://play-lh.googleusercontent.com/a-/ALV-UjVB1MRdw48hQs4jzCv9qomgYJk31Q9bjZ5QuxElErzpjFTJpg8C,Ceritanya nge war tiket kereta..😓kebanyalan loading. Malah cepetan pake aplikasi pihak ketiga.. KAI diperbaiki lagi donk aplikasinya,3,0,6.8.1,2024-11-20 18:49:26,,,6.8.1
bce86160-2b97-4457-a5aa-bac50ae61e7d,Yan Satriyo,https://play-lh.googleusercontent.com/a-/ALV-UjVXQ7m_LE0UNMxkbwO1DFttRFxEoU5E0AioAwaejzKeVSWbPicn,"Server sering down, cuma percobaan masuk 3x akun sudah di blok 1 jam lama sekali. Sangat tidak membantu malah menyusahkan.",1,0,6.8.1,2024-11-20 17:12:31,,,6.8.1
a3a32e4d-5a40-4905-aee6-923be32b1dfa,Muhammad Fadhil Akbar,https://play-lh.googleusercontent.com/a-/ALV-UjWyZ6ShEo8CeD7X1GdVPEaNQgimxd_04nsBdmCkImX73VULNXzEEA,Salah mulu daftar member basic,1,1,6.8.1,2024-11-20 15:47:37,"Hai kak, bisa diinfokan dengan jelas kendalanya seperti apa?",2024-11-21 00:20:13,6.8.1
1e171775-da37-4399-bb0f-bf563b49ccaa,Rini Widyas,https://play-lh.googleusercontent.com/a/ACg8ocKJxDWcLgTYlL6sa-I1YlSs8DK8kblisspw0ukZ8RBZ-Id1Zw=mo,naik kereta api lebih cepat aman juga,5,0,,2024-11-20 15:32:48,,,
fa789c51-8641-461c-a4e0-f676e06b183a,ARIL,https://play-lh.googleusercontent.com/a-/ALV-UjVABaVsGaGZ9yRTJIO9Q3eJ4GG-QxpH4l-eleYeYVCcaKpEObs2,"Woi, kenapa kai pay gak bisa digunakan. Apk kebanyakan bug",1,0,6.8.1,2024-11-20 13:22:07,,,6.8.1
b807d772-2846-4947-821a-4f29f9bd1f76,Aku Bejo,https://play-lh.googleusercontent.com/a/ACg8ocIGfMAOrc44JsIVBMePbzTIGp6P8sh-7SCcoABWBnQUAeHncw=mo,"Lumayan membantu.. sayang ke cikarang dari purwokerto sore jarang, adanya ke bekasi",5,0,,2024-11-20 12:04:35,,,
a67fb99f-77eb-49d6-8254-9b57428ade11,Akbar Winisaputra,https://play-lh.googleusercontent.com/a/ACg8ocJ5a-LYr0f4BqinssVOkMfhwgdtAqQiBXfafIqBw8VW868zjQ=mo,"Mau cari tiket di semua hari malah tiket tidak tersedia, aneh Tolong diperbaiki Saya mau pesan tiket untuk tgl 28 November, saya cari tiketnya tgl 20 November",1,0,6.8.1,2024-11-20 11:48:03,,,6.8.1
4964f65e-56fa-4900-acae-9310546b5b54,AJI TRI MARYANTO,https://play-lh.googleusercontent.com/a-/ALV-UjUq8wTVJIi6HOYs9Ca-RP73E-sfna9Onk1IwRdiYuw-DHm3X0Ua,Apalah aplikasi ini makin hari makin gajelas banget. Masa bikin aplikasi kok sering error terus katanya buatan putra/i terbaik bangsa?!?!? Gilakkk2,1,0,6.8.1,2024-11-20 11:47:00,,,6.8.1
19a4b180-e2a5-41b3-97be-45182a9a9165,Heri Afandi,https://play-lh.googleusercontent.com/a-/ALV-UjXYmtp-wZeM4kF2ppulgVQ8u03skl8Za0jtHnTYQb0K-oRsDqJj,Lemot,3,0,6.8.1,2024-11-20 11:35:36,,,6.8.1
910fca77-a2e3-474c-a012-390b9dc0016e,Hesty Novitaria,https://play-lh.googleusercontent.com/a-/ALV-UjXeSQq3JPVu0dPO2DJMdVk8bFxefvBqaspi2BvrEa-LvrMiGKcN,"Mau pesan tp di sarankan upgrade, sekalinya upgrade g BS...😌",1,0,6.8.1,2024-11-20 11:14:01,,,6.8.1
